X,Y,Z,SAMPLE_ID,SAMPLE_FIE,SAMPLE_DAT,LAT_DEG,LONG_DEG,YEAR_CONST,WELL_TYPE,WELL_DEPTH,DIVISION,DISTRICT,THANA,UNION,MOUZA,GEOCODE,As,Al,B_,Ba,Ca,Co,Cr,Cu,Fe,K_,Li,Mg,Mn,Na,P_,Si,SO4,Sr,V_,Zn
83674.4632914147,2695466.00876106,0,S98_03975,RIP2121,12/04/1998,24.317000000000000,88.899000000000001,"1995",STW,43.000000000000000,Rajshahi,Natore,Bagatipara,Jamnagar,Bashbaria,5690976064,< 0.5,"0.06",< 0.1,"0.077","130",< 0.003,< 0.002,< 0.008,"5.92","1.9","0.017","30.2","0.455",30.699999999999999,< 0.1,"20.5","9.6","0.338",< 0.002,"1.6"
87802.4739052165,2694012.75510629,0,S98_03976,RIP2122,12/04/1998,24.305000000000000,88.939999999999998,"1977",STW,39.000000000000000,Rajshahi,Natore,Bagatipara,Panka,Charkgoash,5690957246,"3.4","0.05",< 0.1,"0.185","99.6",< 0.003,< 0.002,< 0.008,"1.74","3.5","0.005","20.2","0.277",13.800000000000001,"0.2","15","10.1","0.201",< 0.002,"0.042"
85648.4834275173,2693409.84296034,0,S98_03977,RIP2123,12/04/1998,24.298999999999999,88.918999999999997,"1997",STW,32.000000000000000,Rajshahi,Natore,Bagatipara,Paka,Soloipara,5690957898,< 0.5,"0.1",< 0.1,"0.072","121",< 0.003,< 0.002,< 0.008,"0.128","1.7","0.009","28.9","1.73",29.199999999999999,< 0.1,"18.4","0.4","0.339",< 0.002,"0.031"
93874.7239455432,2678742.19639557,0,S98_03978,RIP2125,12/04/1998,24.169000000000000,89.004000000000005,"1990",Tara,43.000000000000000,Rajshahi,Natore,Lalpur,Shurdi,Gouripur,5694466428,< 0.5,"0.08",< 0.1,"0.102","144",< 0.003,< 0.002,< 0.008,"0.049","2","0.021","30","1.91",30.000000000000000,< 0.1,"22.2","0.2","0.451",< 0.002,"0.025"
89830.5609130695,2679746.38845244,0,S98_03979,RIP2126,12/04/1998,24.177000000000000,88.963999999999999,"1992",Tara,43.000000000000000,Rajshahi,Natore,Lalpur,Lalpur,Lalpur,5694485630,< 0.5,"0.06",< 0.1,"0.039","112",< 0.003,< 0.002,< 0.008,"0.025","1.8","0.005","25","0.749",21.399999999999999,"0.1","18","22.8","0.329","0.002","0.026"
83200.9867223417,2679384.5135874,0,S98_03980,RIP2127,12/04/1998,24.172000000000001,88.899000000000001,"1994",STW,39.000000000000000,Rajshahi,Natore,Lalpur,Durduria,Ramkrishnapur,5694447866,< 0.5,"0.07",< 0.1,"0.065","131",< 0.003,< 0.002,< 0.008,"0.085","1.8","0.014","28.6","0.831",44.799999999999997,< 0.1,"21.1","4.2","0.435","0.004","0.03"
85718.8172239742,2678422.82747799,0,S98_03981,RIP2128,12/04/1998,24.164000000000001,88.924000000000007,"1994",STW,36.000000000000000,Rajshahi,Natore,Lalpur,Bilmaria,Bilmaria,5694419192,< 0.5,"0.08",< 0.1,"0.07","133",< 0.003,< 0.002,< 0.008,"0.067","1.2","0.014","35.3","0.784",50.000000000000000,< 0.1,"22.2","1.4","0.373","0.003","0.021"
97992.6215600542,2687503.63176485,0,S98_03982,RIP2129,12/04/1998,24.248999999999999,89.042000000000002,"1997",STW,38.000000000000000,Rajshahi,Natore,Lalpur,Walia,Walia,5694495994,< 0.5,"0.05",< 0.1,"0.025","87.1",< 0.003,< 0.002,< 0.008,"0.066","1.4",< 0.004,"23.3","1.67",7.700000000000000,"0.1","19.8","2.8","0.317","0.002","0.022"
103310.773260546,2688463.27180533,0,S98_03983,RIP2130,12/04/1998,24.259000000000000,89.093999999999994,,STW,33.000000000000000,Rajshahi,Natore,Lalpur,Kadamchilan,Godhara,5694476448,< 0.5,"0.07",< 0.1,"0.049","95.9",< 0.003,< 0.002,< 0.008,"0.065","1.5","0.004","25.6","0.988",14.900000000000000,"0.1","22","7.9","0.313","0.002","0.081"
109474.410054068,2694284.0403353,0,S98_03984,RIP2132,13/04/1998,24.312999999999999,89.153000000000006,"1997",STW,39.000000000000000,Rajshahi,Natore,Baraigram,Baraigram,Baraigram,5691515098,< 0.5,"0.08",< 0.1,"0.051","99.3",< 0.003,< 0.002,< 0.008,"0.164","2.3","0.007","27.1","1.09",50.899999999999999,< 0.1,"17.8","22.1","0.222",< 0.002,"0.05"
103670.986416025,2697664.25840331,0,S98_03985,RIP2133,13/04/1998,24.341999999999999,89.094999999999999,"1997",STW,39.000000000000000,Rajshahi,Natore,Baraigram,Joari,Ralia,5691547078,< 0.5,"0.07",< 0.1,"0.07","155",< 0.003,< 0.002,< 0.008,"0.053","1.7","0.013","34.5","2.13",42.399999999999999,< 0.1,"22.3","52.9","0.468",< 0.002,"0.021"
102480.026545441,2691483.00745893,0,S98_03986,RIP2134,13/04/1998,24.286000000000001,89.084999999999994,"1981",STW,39.000000000000000,Rajshahi,Natore,Baraigram,Majgaon,Banpara,5691571085,< 0.5,"0.07",< 0.1,"0.038","141",< 0.003,< 0.002,< 0.008,"0.045","1.7","0.011","36.2","0.669",40.000000000000000,"0.1","22.2","9.5","0.484","0.004","0.016"
108222.771605745,2678450.04643833,0,S98_03987,RIP2135,13/04/1998,24.170000000000002,89.144999999999996,"1991",STW,38.000000000000000,Rajshahi,Natore,Baraigram,Gopalpur,Astikpara,5691535032,< 0.5,"0.07",< 0.1,"0.106","120",< 0.003,< 0.002,< 0.008,"0.13","3.5","0.014","30","0.862",29.100000000000001,"0.1","20","7.2","0.305","0.004","0.02"
111054.584931473,2681479.22459389,0,S98_03988,RIP2136,13/04/1998,24.198000000000000,89.171999999999997,"1975",STW,39.000000000000000,Rajshahi,Natore,Baraigram,Chandi,Telo,5691523981,< 0.5,"0.06",< 0.1,"0.066","118",< 0.003,< 0.002,< 0.008,"0.124","1.6","0.015","30.2","0.364",42.200000000000003,< 0.1,"21.8","13.8","0.368","0.004","0.017"
106379.037166205,2685381.27452016,0,S98_03989,RIP2137,13/04/1998,24.231999999999999,89.125000000000000,"1995",STW,34.000000000000000,Rajshahi,Natore,Baraigram,Nagar,Kayen,5691583510,< 0.5,"0.07",< 0.1,"0.1","152",< 0.003,< 0.002,< 0.008,"0.303","1.8","0.006","43.8","0.744",51.100000000000001,< 0.1,"12.8","44.5","0.396",< 0.002,"0.055"
100447.150746356,2691540.37515552,0,S98_03990,RIP2138,13/04/1998,24.286000000000001,89.064999999999998,"1997",STW,30.000000000000000,Rajshahi,Natore,Baraigram,Joari,Srikhandi,5691547949,< 0.5,"0.07",< 0.1,"0.051","104",< 0.003,< 0.002,< 0.008,"1.01","1.7","0.009","23.1","1.33",37.299999999999997,< 0.1,"19.4","3.4","0.301","0.003","0.018"
102748.853137603,2693805.98295197,0,S98_03991,RIP2139,13/04/1998,24.306999999999999,89.087000000000003,"1993",STW,40.000000000000000,Rajshahi,Natore,Baraigram,Majgaon,Tirail,5691571988,< 0.5,"0.08",< 0.1,"0.207","81.3",< 0.003,< 0.002,< 0.008,"0.313","2.7","0.008","23.8","0.401",35.500000000000000,"0.2","19.5","18","0.182",< 0.002,"0.015"
118276.747638339,2700145.83076689,0,S98_03992,RIP2141,13/04/1998,24.367999999999999,89.238000000000000,"1983",STW,59.000000000000000,Rajshahi,Natore,Gurudaspur,Paurashava,Khamarnaskoir,5694154612,< 0.5,"0.06",< 0.1,"0.059","94",< 0.003,< 0.002,< 0.008,"0.178","3.3","0.026","23.9","0.936",39.500000000000000,< 0.1,"24.2","31.1","0.347",< 0.002,"0.052"
122605.325950869,2698586.66132001,0,S98_03993,RIP2142,13/04/1998,24.355000000000000,89.281000000000006,"1995",STW,28.000000000000000,Rajshahi,Natore,Gurudaspur,Masinda,Masinda,5694167698,< 0.5,"0.06",< 0.1,"0.049","83.8",< 0.003,< 0.002,< 0.008,"0.09","1.4","0.013","22.2","0.405",48.799999999999997,< 0.1,"25.5","11.9","0.272",< 0.002,"0.025"
119002.264412627,2696908.37578091,0,S98_03994,RIP2143,13/04/1998,24.338999999999999,89.245999999999995,"1993",STW,31.000000000000000,Rajshahi,Natore,Gurudaspur,Dharabarisha,Sidhuli,5694140928,"17.8","0.05",< 0.1,"0.131","77.6",< 0.003,< 0.002,< 0.008,"3.88","1.7","0.006","27.7","1.19",49.200000000000003,"0.1","26.4","34.7","0.665",< 0.002,"0.028"
115382.881211236,2702111.01613326,0,S98_03995,RIP2144,13/04/1998,24.385000000000002,89.209000000000003,"1993",STW,33.000000000000000,Rajshahi,Natore,Gurudaspur,Biaghat,Biaghat,5694113095,< 0.5,"0.09",< 0.1,"0.105","110",< 0.003,< 0.002,< 0.008,"0.138","3.4","0.024","26.8","0.735",51.200000000000003,< 0.1,"23.5","25.2","0.335",< 0.002,"0.029"
113576.242346126,2702937.31898573,0,S98_03996,RIP2145,13/04/1998,24.391999999999999,89.191000000000003,"1994",STW,25.000000000000000,Rajshahi,Natore,Gurudaspur,Nazirpur,Berganga rampur,5694181086,< 0.5,"0.07","0.1","0.074","106",< 0.003,< 0.002,< 0.008,"0.139","4.1","0.022","32.2","0.538",53.700000000000003,< 0.1,"22","8.6","0.482",< 0.002,"0.021"
111012.936261587,2702120.28039935,0,S98_03997,RIP2146,13/04/1998,24.384000000000000,89.165999999999997,"1987",STW,25.000000000000000,Rajshahi,Natore,Gurudaspur,Nazirpur,Nazirpur,5694181764,< 0.5,"0.06",< 0.1,"0.036","114",< 0.003,< 0.002,< 0.008,"0.068","1.4","0.009","26","0.947",36.799999999999997,< 0.1,"21.7","19.7","0.349",< 0.002,"0.024"
108107.501722608,2699981.51806447,0,S98_03998,RIP2147,13/04/1998,24.364000000000001,89.138000000000005,"1996",STW,34.000000000000000,Rajshahi,Natore,Gurudaspur,Chapila,Bri pathuria,5694127200,< 0.5,"0.06",< 0.1,"0.1","105",< 0.003,< 0.002,< 0.008,"0.107","2.3","0.021","25","0.586",33.799999999999997,< 0.1,"23","12.3","0.294",< 0.002,"0.025"
99977.3879673589,2703650.77183287,0,S98_03999,RIP2149,14/04/1998,24.395000000000000,89.057000000000002,"1996",STW,39.000000000000000,Rajshahi,Natore,Natore Sadar,Halsha,Gokulnagar,5696343419,< 0.5,"0.08",< 0.1,"0.141","161",< 0.003,< 0.002,< 0.008,"0.071","4.9","0.024","43.7","0.926",35.500000000000000,< 0.1,"22.1","16.8","0.988",< 0.002,"0.027"
92679.8523790946,2700863.61431289,0,S98_04000,RIP2150,14/04/1998,24.367999999999999,88.986000000000004,"1975",STW,31.000000000000000,Rajshahi,Natore,Natore Sadar,Bara harishpur,Paikerdal,5696307756,< 0.5,"0.09",< 0.1,"0.079","130",< 0.003,< 0.002,< 0.008,"0.106","1.4","0.013","27.2","0.468",36.000000000000000,< 0.1,"22.1","2.3","0.705","0.003","0.04"
95750.8903677057,2708655.27669722,0,S98_04001,RIP2151,14/04/1998,24.439000000000000,89.013999999999996,"1991",STW,34.000000000000000,Rajshahi,Natore,Natore Sadar,Digapatiya,Uttara gonobhab.,5696336,< 0.5,"0.07",< 0.1,"0.094","119",< 0.003,< 0.002,< 0.008,"0.048","2.4","0.012","28.1","0.576",29.699999999999999,< 0.1,"20.2","7.4","0.469","0.002","0.024"
94901.2690630638,2710899.62349936,0,S98_04002,RIP2152,14/04/1998,24.459000000000000,89.004999999999995,"1992",STW,38.000000000000000,Rajshahi,Natore,Natore Sadar,Piprul,Thakur lakshmik.,5696387991,< 0.5,"0.09",< 0.1,"0.056","101",< 0.003,< 0.002,< 0.008,"0.053","1.7","0.007","14.7","0.145",27.500000000000000,< 0.1,"18.4","17.9","0.292",< 0.002,"0.03"
84464.2883519333,2701547.9037786,0,S98_04003,RIP2154,14/04/1998,24.372000000000000,88.905000000000001,"1990",STW,43.000000000000000,Rajshahi,Natore,Natore Sadar,Kafuria,Dastanabad,5696351332,< 0.5,"0.06",< 0.1,"0.063","118",< 0.003,< 0.002,< 0.008,"0.344","2","0.01","25.1","0.534",32.700000000000003,< 0.1,"20.7","10.5","0.285","0.002","0.108"
90878.8685872267,2705355.69846498,0,S98_04004,RIP2155,14/04/1998,24.408000000000001,88.966999999999999,"1997",STW,43.000000000000000,Rajshahi,Natore,Natore Sadar,Tebaria,Chakbaidyanath,5696394268,"1","0.07",< 0.1,"0.165","158",< 0.003,< 0.002,< 0.008,"0.179","2.4","0.007","34.6","0.669",38.399999999999999,"0.1","19.5","43.3","0.396","0.003","0.018"
90331.047715453,2707480.6114336,0,S98_04005,RIP2156,14/04/1998,24.427000000000000,88.960999999999999,"1983",STW,26.000000000000000,Rajshahi,Natore,Natore Sadar,Chhatni,Panditgaon,5696329676,"2.1","0.07",< 0.1,"0.088","124",< 0.003,< 0.002,< 0.008,"0.211","2.2","0.012","27.2","0.562",37.100000000000001,< 0.1,"20.1","4.1","0.738","0.002","0.033"
90758.7243095284,2711686.0102386,0,S98_04006,RIP2157,14/04/1998,24.465000000000000,88.963999999999999,"1998",STW,23.000000000000000,Rajshahi,Natore,Natore Sadar,Bipra belgharia,Bipra belgharia,5696314208,< 0.5,"0.08",< 0.1,"0.099","136",< 0.003,< 0.002,< 0.008,"0.374","2.2","0.013","27.2","0.829",37.799999999999997,< 0.1,"20.6","3.9","0.419","0.002","0.023"
89942.638988194,2715039.8396638,0,S98_04007,RIP2158,14/04/1998,24.495000000000001,88.954999999999998,"1996",Tara,41.000000000000000,Rajshahi,Natore,Natore Sadar,Brahmapur,Buribhag,5696321226,< 0.5,"0.08",< 0.1,"0.072","89.3",< 0.003,< 0.002,< 0.008,"0.123","3.5","0.019","22.5","0.756",23.800000000000001,< 0.1,"20.4","18.2","0.212",< 0.002,"0.041"
94363.7176402888,2706364.51175367,0,S98_04008,RIP2159,14/04/1998,24.417999999999999,89.001000000000005,"1997",STW,41.000000000000000,Rajshahi,Natore,Natore Sadar,Paurashava,Patuapara,5696380,"11.6","0.08",< 0.1,"0.165","91.5",< 0.003,< 0.002,< 0.008,"2.14","2.6","0.008","24.7","0.59",21.399999999999999,"0.2","16","13.6","0.23",< 0.002,"0.053"
125670.201700242,2691515.02480962,0,S98_04009,RIP2161,15/04/1998,24.292000000000002,89.313000000000002,"1991",Tara,38.000000000000000,Rajshahi,Pabna,Chatmohar,Chhaikola,Katengh,5762208514,< 0.5,"0.11",< 0.1,"0.088","149",< 0.003,< 0.002,< 0.008,"0.076","3.9","0.026","36.9","0.666",45.100000000000001,< 0.1,"22.5","36.7","0.852",< 0.002,"0.029"
125204.894799011,2689308.38278504,0,S98_04010,RIP2162,15/04/1998,24.271999999999998,89.308999999999997,"1991",Tara,35.000000000000000,Rajshahi,Pabna,Chatmohar,Nimaichara,Chinabhatkur,5762286283,< 0.5,"0.07",< 0.1,"0.072","130",< 0.003,< 0.002,< 0.008,"0.137","3.3","0.021","28.9","1.01",39.700000000000003,< 0.1,"21","34.1","0.505","0.003","0.029"
120754.177845614,2686431.34295898,0,S98_04011,RIP2163,15/04/1998,24.245000000000001,89.266000000000005,"1987",STW,34.000000000000000,Rajshahi,Pabna,Chatmohar,Haripur,Dhorail Mull.,5762260336,< 0.5,"0.08",< 0.1,"0.1","114",< 0.003,< 0.002,< 0.008,"0.089","3.5","0.013","31.1","0.659",15.100000000000000,< 0.1,"19.1","5.6","0.442","0.003","0.028"
121703.766470386,2680081.63907643,0,S98_04012,RIP2164,15/04/1998,24.187999999999999,89.277000000000001,"1987",Tara,41.000000000000000,Rajshahi,Pabna,Chatmohar,Mulgram,Amritakunda,5762277028,< 0.5,"0.13",< 0.1,"0.066","129",< 0.003,< 0.002,< 0.008,"0.116","1.7","0.018","40","0.648",47.600000000000001,< 0.1,"23.5","6.4","0.493","0.003","0.047"
121899.677164671,2675971.21899242,0,S98_04013,RIP2165,15/04/1998,24.151000000000000,89.280000000000001,"1991",STW,34.000000000000000,Rajshahi,Pabna,Chatmohar,Mulgram,Attamka,5762277067,< 0.5,"0.07",< 0.1,"0.054","80.2",< 0.003,< 0.002,< 0.008,"0.079","1.8","0.008","19.5","0.635",13.400000000000000,< 0.1,"22.5","7","0.351","0.004","0.026"
122936.470038515,2672837.0922673,0,S98_04014,RIP2166,15/04/1998,24.123000000000001,89.290999999999997,"1991",STW,36.000000000000000,Rajshahi,Pabna,Chatmohar,Failjana,Nengri Kris. Ram,5762234725,< 0.5,"0.09",< 0.1,"0.038","85.7",< 0.003,< 0.002,< 0.008,"0.188","1.5","0.008","26.7","0.61",24.800000000000001,< 0.1,"24.5","13.3","0.307","0.004","0.028"
117549.198689238,2673202.75729478,0,S98_04015,RIP2168,15/04/1998,24.125000000000000,89.238000000000000,"1997",STW,31.000000000000000,Rajshahi,Pabna,Atgharia,Chandba,Chandba,5760515170,< 0.5,"0.06",< 0.1,"0.07","104",< 0.003,< 0.002,< 0.008,"0.791","2.4","0.007","25.6","1.43",27.600000000000001,< 0.1,"22.7","6.5","0.472","0.002","0.023"
115202.712278486,2673044.09759687,0,S98_04016,RIP2169,15/04/1998,24.123000000000001,89.215000000000003,"1987",STW,39.000000000000000,Rajshahi,Pabna,Atgharia,Majhpara,Naodapara,5760579618,< 0.5,"0.08",< 0.1,"0.041","91",< 0.003,< 0.002,< 0.008,"0.585","1.6","0.011","25.8","0.438",25.100000000000001,< 0.1,"22.3","1.9","0.332","0.003","0.104"
112975.971568008,2673548.32718679,0,S98_04017,RIP2170,15/04/1998,24.126999999999999,89.192999999999998,"1995",STW,31.000000000000000,Rajshahi,Pabna,Atgharia,Majhpara,Dangapara,5760579224,< 0.5,"0.09",< 0.1,"0.053","112",< 0.003,< 0.002,< 0.008,"0.286","1.4","0.007","29.5","0.301",33.399999999999999,< 0.1,"22.2","4.4","0.363","0.003","0.017"
118442.071351198,2668518.70260989,0,S98_04018,RIP2171,15/04/1998,24.082999999999998,89.248000000000005,"1997",Tara,36.000000000000000,Rajshahi,Pabna,Atgharia,Debottar,Srikantpur,5760531950,< 0.5,"0.1",< 0.1,"0.059","98",< 0.003,< 0.002,< 0.008,"0.387","1.5","0.009","30.5","1.54",33.799999999999997,< 0.1,"20.7","4.1","0.418","0.003","0.017"
124020.064054972,2667593.89671547,0,S98_04019,RIP2172,15/04/1998,24.076000000000001,89.302999999999997,"1996",STW,38.000000000000000,Rajshahi,Pabna,Atgharia,Ekdanta,Dengargram,5760547268,< 0.5,"0.05",< 0.1,"0.04","90",< 0.003,< 0.002,< 0.008,"0.107","2","0.007","29.9","0.465",23.000000000000000,< 0.1,"20.6","33.4","0.202","0.003","0.013"
131082.377072171,2664968.84750999,0,S98_04020,RIP2173,15/04/1998,24.053999999999998,89.373000000000005,"1995",STW,45.000000000000000,Rajshahi,Pabna,Atgharia,Lakshmipur,Kaijuri,5760563484,< 0.5,"0.1",< 0.1,"0.052","160","0.003",< 0.002,< 0.008,"0.338","2.6","0.011","38.5","3.21",25.199999999999999,< 0.1,"23.2","23.9","0.501","0.002","0.11"
121804.339840803,2683851.32814449,0,S98_04021,RIP2175,15/04/1998,24.222000000000001,89.277000000000001,"1987",STW,34.000000000000000,Rajshahi,Pabna,Chatmohar,Mulgram,Amritab Kunda,5762277028,< 0.5,"0.09",< 0.1,"0.063","129",< 0.003,< 0.002,< 0.008,"0.504","1.4","0.011","41.2","0.801",46.600000000000001,< 0.1,"23.8","8.9","0.514","0.004","0.027"
156335.276676032,2643377.37488431,0,S98_04022,RIP2177,15/04/1998,23.864999999999998,89.626000000000005,"1975",STW,24.000000000000000,Rajshahi,Pabna,Bera,Masundia,Shitulpur,5761652933,"80.7","0.13",< 0.1,"0.239","127",< 0.003,< 0.002,< 0.008,"2","6","0.004","36.2","1.93",23.199999999999999,"1","23.9","6.5","0.452",< 0.002,"0.029"
160352.571713908,2645056.52422115,0,S98_04023,RIP2178,15/04/1998,23.881000000000000,89.665000000000006,"1998",STW,16.000000000000000,Rajshahi,Pabna,Bera,Masundia,Kazisharifpur,5761652568,"65.5","0.08",< 0.1,"0.197","119",< 0.003,< 0.002,< 0.008,"6.08","5.5",< 0.004,"32.3","0.993",33.399999999999999,"0.5","16.3","25.7","0.405",< 0.002,"0.028"
158510.797268166,2649092.60972098,0,S98_04024,RIP2179,15/04/1998,23.917000000000002,89.646000000000001,"1997",STW,21.000000000000000,Rajshahi,Pabna,Bera,Ruppur,Sunnayasi banda,5761684908,"80.6","0.11",< 0.1,"0.173","128",< 0.003,< 0.002,< 0.008,"14.7","3.2",< 0.004,"34.3","0.536",25.699999999999999,"1.1","27.4","0.9","0.366",< 0.002,"0.034"
159211.600563098,2652846.68098466,0,S98_04025,RIP2180,16/04/1998,23.951000000000001,89.652000000000001,"1995",STW,23.000000000000000,Rajshahi,Pabna,Bera,Puran Bharenga,Raghunathpur,5761673809,"25.5","0.48",< 0.1,"0.176","189",< 0.003,< 0.002,< 0.008,"14.1","2",< 0.004,"45.6","3.78",27.699999999999999,"0.8","19","42.5","0.477",< 0.002,"0.034"
155163.513980936,2654052.4704748,0,S98_04026,RIP2181,16/04/1998,23.960999999999999,89.611999999999995,"1996",STW,25.000000000000000,Rajshahi,Pabna,Bera,Jotshakhni,Tangbari,5761642957,"30.5","0.08",< 0.1,"0.161","109",< 0.003,< 0.002,< 0.008,"8.53","6","0.01","48.1","1.84",31.699999999999999,"0.7","24.2","10.7","0.255",< 0.002,"0.451"
154755.54496464,2662491.38653089,0,S98_04027,RIP2182,16/04/1998,24.036999999999999,89.605999999999995,"1995",STW,21.000000000000000,Rajshahi,Pabna,Bera,Nutan Bharenga,Chalkchakla,5761663185,"58.6","0.09",< 0.1,"0.143","70.5",< 0.003,< 0.002,< 0.008,"9.65","3.3","0.004","20.7","0.492",8.500000000000000,"0.6","25.6","0.5","0.278",< 0.002,"0.023"
158363.63853768,2664290.08269392,0,S98_04028,RIP2183,16/04/1998,24.053999999999998,89.641000000000005,"1997",Tara,39.000000000000000,Rajshahi,Pabna,Bera,Haturia nakalia,Haturia,5761631475,"47.7","0.05",< 0.1,"0.099","42.6",< 0.003,< 0.002,< 0.008,"11","4.2","0.005","16.2","0.255",16.800000000000001,"0.9","26.3",< 0.2,"0.128",< 0.002,"0.141"
135539.47986611,2655979.83625699,0,S98_04029,RIP2185,16/04/1998,23.974000000000000,89.418999999999997,"1990",STW,69.000000000000000,Rajshahi,Pabna,Sujanagar,Tantibanda,Tantibanda,5768395951,"0.6","0.08",< 0.1,"0.055","95.2",< 0.003,< 0.002,< 0.008,"0.091","2.7","0.012","30.2","0.265",45.299999999999997,"0.1","26.6",< 0.2,"0.443","0.006","0.028"
137633.531586562,2646054.16002371,0,S98_04030,RIP2186,17/04/1998,23.885000000000002,89.441999999999993,"1975",STW,41.000000000000000,Rajshahi,Pabna,Sujanagar,Satbaria,Satbaria,5768376859,< 0.5,"0.12",< 0.1,"0.035","68.2",< 0.003,< 0.002,< 0.008,"0.066","1.6","0.006","26.7","1.17",60.700000000000003,"0.1","21","2.3","0.448","0.003","0.013"
141011.145003394,2646524.13527189,0,S98_04031,RIP2187,16/04/1998,23.890000000000001,89.474999999999994,"1995",STW,46.000000000000000,Rajshahi,Pabna,Sujanagar,Manikhat,Manikhat,5768338657,< 0.5,"0.04",< 0.1,"0.029","52",< 0.003,< 0.002,< 0.008,"0.139","1.6","0.006","18.6","2.53",44.799999999999997,"0.1","26","0.4","0.427","0.003","0.134"
144116.070150766,2644228.62307066,0,S98_04032,RIP2188,16/04/1998,23.870000000000001,89.506000000000000,"1991",STW,54.000000000000000,Rajshahi,Pabna,Sujanagar,Hatkhali,Hatkhali,5768328423,< 0.5,"0.03",< 0.1,"0.028","48.9",< 0.003,< 0.002,< 0.008,"0.163","1.8","0.01","18","1.28",39.899999999999999,"0.1","27.1","0.6","0.231","0.003","0.012"
147181.271494905,2640271.17773995,0,S98_04033,RIP2189,17/04/1998,23.835000000000001,89.537000000000006,"1995",STW,44.000000000000000,Rajshahi,Pabna,Sujanagar,Nazirganj,Narasinghapur,5768347694,< 0.5,"0.04",< 0.1,"0.038","53.5",< 0.003,< 0.002,< 0.008,"0.251","2.1","0.006","25.2","0.642",37.799999999999997,< 0.1,"27.6","29.7","0.314","0.005","0.012"
151571.119484004,2640386.31485725,0,S98_04034,RIP2190,17/04/1998,23.837000000000000,89.579999999999998,"1995",STW,42.000000000000000,Rajshahi,Pabna,Sujanagar,Sagarkandi,Khalilpur,5768366515,< 0.5,"0.04",< 0.1,"0.042","52.3",< 0.003,< 0.002,< 0.008,"0.053","1.6","0.008","19.1","0.328",48.000000000000000,"0.2","21.9","3","0.278","0.005","0.026"
153836.629461003,2653973.52423733,0,S98_04035,RIP2191,17/04/1998,23.960000000000001,89.599000000000004,"1980",STW,20.000000000000000,Rajshahi,Pabna,Sujanagar,Ahmedpur,Ahmedpur,5768309006,"57.8","0.08",< 0.1,"0.167","142",< 0.003,< 0.002,< 0.008,"3.6","5.3",< 0.004,"31.4","1.07",11.199999999999999,"0.4","19.5","1.7","0.516",< 0.002,"0.019"
143550.803553575,2654336.38027195,0,S98_04036,RIP2192,17/04/1998,23.960999999999999,89.498000000000005,"1988",STW,42.000000000000000,Rajshahi,Pabna,Sujanagar,Dulai,Shibrampur,5768320872,"0.8","0.1",< 0.1,"0.035","61.6",< 0.003,< 0.002,< 0.008,"0.319","2.2","0.012","22.9","0.32",48.799999999999997,"0.2","29.8","16.2","0.319","0.004","0.022"
139489.935628665,2679174.87380196,0,S98_04037,RIP2194,16/04/1998,24.184000000000001,89.451999999999998,"1996",STW,23.000000000000000,Rajshahi,Pabna,Faridpur,Brilahiribaria,Deobhog,5763331362,< 0.5,"0.05",< 0.1,"0.042","54.1",< 0.003,< 0.002,< 0.008,"0.154","1.9","0.005","18.6","0.645",37.500000000000000,"0.1","22.9","11.2","0.203","0.002","0.039"
137710.174735474,2677223.41527522,0,S98_04038,RIP2195,16/04/1998,24.166000000000000,89.435000000000002,"1998",STW,33.000000000000000,Rajshahi,Pabna,Faridpur,Faridpur,Parfaridpur,5763352831,< 0.5,"0.08",< 0.1,"0.039","64.7",< 0.003,< 0.002,< 0.008,"0.344","1.8","0.005","25","0.39",46.500000000000000,< 0.1,"24.3","9","0.251","0.003","0.021"
135399.246088673,2678391.8934044,0,S98_04039,RIP2196,16/04/1998,24.175999999999998,89.412000000000006,"1988",STW,39.000000000000000,Rajshahi,Pabna,Faridpur,Faridpur,Berbowlia,5763352,< 0.5,"0.13",< 0.1,"0.045","56.2",< 0.003,< 0.002,< 0.008,"0.555","1.7","0.005","26.7","0.949",34.299999999999997,< 0.1,"25.3","26.8","0.257","0.003","0.039"
